"Year","Rank","Song Title","Artist(s)"
"12/07/1985","88","One Vision","Queen"
"12/14/1985","74","One Vision","Queen"
"12/21/1985","67","One Vision","Queen"
"12/28/1985","64","One Vision","Queen"
