"Year","Rank","Song Title","Artist(s)"
"05/05/1973","84","With A Child's Heart","Michael Jackson"
"05/12/1973","71","With A Child's Heart","Michael Jackson"
"05/19/1973","55","With A Child's Heart","Michael Jackson"
"05/26/1973","51","With A Child's Heart","Michael Jackson"
"06/02/1973","50","With A Child's Heart","Michael Jackson"
"06/09/1973","55","With A Child's Heart","Michael Jackson"
"06/16/1973","56","With A Child's Heart","Michael Jackson"
